Ente;Ano;Mes;ProcessoLicitatorio;Participante;Resultado;TipoParticipacao;DataHomologacao;Modalidade;Objeto;QuantidadeParticipante;ValorHomologacao;Tipologia;ValorEstimado
IGUABA GRANDE;2026;1;290/2025;DUO SANTOS COMERCIO E SERVICOS LTDA;VENCEDOR;COMUM;2026-02-19;PREGÃO ELETRÔNICO;CONTRATAÇÃO DE SOLUÇÃO OPERACIONAL DESTINADA À MOBILIDADE REGULAR DOS BENEFICIÁRIOS ATENDIDOS PELA POLÍTICA ESPECÍFICA REGULAMENTADA NA LEI NO 1.279/2019, COM FORNECIMENTO DE MEIOS APROPRIADOS E EQUIP;1;1430568.0;LOCAÇÃO DE VEÍCULOS , MÁQUINAS E/OU EQUIPAMENTOS (SERV. DE);1434004.8
BOM JARDIM;2026;3;2902/25;ECOSOLYS DA AMAZONIA INDUSTRIAL LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;EVENTUAL E FUTURA AQUISIÇÃO DE EQUIPAMENTOS DE AR CONDICIONADO E CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS PARA INSTALAÇÃO E MANUTENÇÃO DOS EQUIPAMENTOS, ATRAVÉS DO SISTEMA DE REGI;23;543240.46;OUTRAS COMPRAS;796434.92
BOM JARDIM;2026;3;2902/25;ALCANCE VIBE LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;EVENTUAL E FUTURA AQUISIÇÃO DE EQUIPAMENTOS DE AR CONDICIONADO E CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS PARA INSTALAÇÃO E MANUTENÇÃO DOS EQUIPAMENTOS, ATRAVÉS DO SISTEMA DE REGI;23;543240.46;OUTRAS COMPRAS;796434.92
BOM JARDIM;2026;3;2902/25;ECOSOLYS DA AMAZONIA INDUSTRIAL LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;EVENTUAL E FUTURA AQUISIÇÃO DE EQUIPAMENTOS DE AR CONDICIONADO E CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS PARA INSTALAÇÃO E MANUTENÇÃO DOS EQUIPAMENTOS, ATRAVÉS DO SISTEMA DE REGI;23;543240.46;OUTRAS COMPRAS;796434.92
BOM JARDIM;2026;3;2902/25;ECOSOLYS DA AMAZONIA INDUSTRIAL LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;EVENTUAL E FUTURA AQUISIÇÃO DE EQUIPAMENTOS DE AR CONDICIONADO E CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS PARA INSTALAÇÃO E MANUTENÇÃO DOS EQUIPAMENTOS, ATRAVÉS DO SISTEMA DE REGI;23;543240.46;OUTRAS COMPRAS;796434.92
BOM JARDIM;2026;3;2902/25;ECOSOLYS DA AMAZONIA INDUSTRIAL LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;EVENTUAL E FUTURA AQUISIÇÃO DE EQUIPAMENTOS DE AR CONDICIONADO E CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS PARA INSTALAÇÃO E MANUTENÇÃO DOS EQUIPAMENTOS, ATRAVÉS DO SISTEMA DE REGI;23;543240.46;OUTRAS COMPRAS;796434.92
BOM JARDIM;2026;3;2902/25;GOLDEN SERVICOS E INTERMEDIACOES DE NEGOCIOS LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;EVENTUAL E FUTURA AQUISIÇÃO DE EQUIPAMENTOS DE AR CONDICIONADO E CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS PARA INSTALAÇÃO E MANUTENÇÃO DOS EQUIPAMENTOS, ATRAVÉS DO SISTEMA DE REGI;23;543240.46;OUTRAS COMPRAS;796434.92
BOM JARDIM;2026;3;2902/25;GOLDEN SERVICOS E INTERMEDIACOES DE NEGOCIOS LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;EVENTUAL E FUTURA AQUISIÇÃO DE EQUIPAMENTOS DE AR CONDICIONADO E CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS PARA INSTALAÇÃO E MANUTENÇÃO DOS EQUIPAMENTOS, ATRAVÉS DO SISTEMA DE REGI;23;543240.46;OUTRAS COMPRAS;796434.92
BARRA MANSA;2026;3;2917/2025;G A - MEDICAL LTDA;VENCEDOR;COMUM;2026-03-27;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MEDICAMENTOS;6;19124.0;MEDICAMENTOS (AQUISIÇÃO DE);46664.0
BARRA MANSA;2026;3;2917/2025;L FERREIRA DA COSTA DISTRIBUIDORA DE MEDICAMENTOS;VENCEDOR;COMUM;2026-03-27;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MEDICAMENTOS;6;19124.0;MEDICAMENTOS (AQUISIÇÃO DE);46664.0
ITATIAIA;2026;4;2917/2026;POWERTECH BRASIL LTDA;VENCEDOR;COMUM;2026-06-08;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAIS PERMANENTES, EM ATENDIMENTO ÀS NECESSIDADE DA SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS, COM ENTREGA ÚNICA.;5;60605.98;OUTRAS COMPRAS;125655.27
ITATIAIA;2026;4;2917/2026;TCJM DISTRIBUIDORA E IMPORTADORA LTDA;VENCEDOR;COMUM;2026-06-08;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAIS PERMANENTES, EM ATENDIMENTO ÀS NECESSIDADE DA SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS, COM ENTREGA ÚNICA.;5;60605.98;OUTRAS COMPRAS;125655.27
ITATIAIA;2026;4;2917/2026;COMERCIAL GUARA LTDA;VENCEDOR;COMUM;2026-06-08;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAIS PERMANENTES, EM ATENDIMENTO ÀS NECESSIDADE DA SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS, COM ENTREGA ÚNICA.;5;60605.98;OUTRAS COMPRAS;125655.27
ITATIAIA;2026;4;2917/2026;DTRM COMERCIO E REPRESENTACAO LTDA;VENCEDOR;COMUM;2026-06-08;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAIS PERMANENTES, EM ATENDIMENTO ÀS NECESSIDADE DA SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS, COM ENTREGA ÚNICA.;5;60605.98;OUTRAS COMPRAS;125655.27
ITATIAIA;2026;4;2917/2026;JAIDSON MOREIRA SILVA LTDA;VENCEDOR;COMUM;2026-06-08;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAIS PERMANENTES, EM ATENDIMENTO ÀS NECESSIDADE DA SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS, COM ENTREGA ÚNICA.;5;60605.98;OUTRAS COMPRAS;125655.27
VARRE-SAI;2026;6;293/2026;E-PLAY;VENCEDOR;COMUM;2026-06-15;PREGÃO ELETRÔNICO;[PORTAL DE COMPRAS PÚBLICAS] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO E INSTALAÇÃO DE BRINQUEDOS RECREATIVOS E PLAYGROUNDS, DESTINADOS À QUA;8;201026.0;OUTRAS COMPRAS;268886.02
VARRE-SAI;2026;6;293/2026;JULIO CESAR GASPARINI JUNIOR LTDA;VENCEDOR;COMUM;2026-06-15;PREGÃO ELETRÔNICO;[PORTAL DE COMPRAS PÚBLICAS] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO E INSTALAÇÃO DE BRINQUEDOS RECREATIVOS E PLAYGROUNDS, DESTINADOS À QUA;8;201026.0;OUTRAS COMPRAS;268886.02
CANTAGALO;2026;3;2937/2025;CONSERVIT CONSTRUCAO E CONSERVACAO LTDA;VENCEDOR;COMUM;2026-05-21;CONCORRÊNCIA ELETRÔNICA (LEI 14.133/2021);CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A REALIZAÇÃO DOS SERVIÇOS DE CONSTRUÇÃO DA CRECHE TIPO 2 NO BAIRRO CHÁCARA DA BANHEIRA – 1º DISTRITO DE CANTAGALO-RJ.;33;3499000.0;OBRA DE ENGENHARIA;5273603.08
PETROPOLIS;2026;6;29403/2025;LAURO E-COMMERCE DE PNEUS LTDA;VENCEDOR;COMUM;2026-06-09;PREGÃO ELETRÔNICO;AQUISIÇÃO DE PNEUS NOVOS, PARA FROTA DE VEÍCULOS OFICIAIS, SOB RESPONSABILIDADE DA SECRETARIA MUNICIPAL DE SAÚDE, PARA GARANTIR OPERACIONALIZAÇÃO DAS ATIVIDADES DE SAÚDE E ATENDIMENTO À POPULAÇÃO, PEL;4;237356.0;OUTRAS COMPRAS;265093.32
BARRA MANSA;2026;1;2948/2025;VACI FLORES LTDA;VENCEDOR;COMUM;2026-03-04;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE FLORES E ARRANJOS PARA FUNERAIS;3;488000.0;OUTRAS COMPRAS;919960.0
BARRA MANSA;2026;1;2950/2025;CONTATTO ENGENHARIA E CONSTRUCOES LTDA;VENCEDOR;COMUM;2026-02-06;CONCORRÊNCIA ELETRÔNICA (LEI 14.133/2021);CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REFORMA DA QUADRA DA ESCOLA MUNICIPAL FRANCISCO VILLELA DE ANDRADE;11;724499.93;OBRA DE ENGENHARIA;854633.6
RESENDE;2026;2;298/2025;HMC SOLUCOES ELETRICAS LTDA;VENCEDOR;COMUM;2026-02-24;PREGÃO ELETRÔNICO;RSD-020115.000298/2025 - CONTRATAÇÃO DE EMPRESA, ATRAVÉS DE EMPREITADA POR PREÇO UNITÁRIO (MATERIAL + MÃO DE OBRA), PARA EXECUTAR SERVIÇO DE READEQUAÇÃO DA ILUMINAÇÃO NO CAMPO DE FUTEBOL E DA PRAÇA DA;1;154000.0;OUTROS SERVIÇOS;205639.96
PETROPOLIS;2026;4;29832/2025;MONTBLANC ENGENHARIA E CONSTRUCOES LTDA;VENCEDOR;COMUM;2026-05-21;CONCORRÊNCIA ELETRÔNICA (LEI 14.133/2021);CONTRATAÇÃO DE EMPRESA PARA A EXECUÇÃO DE OBRA DE URBANIZAÇÃO DA SERVIDÃO OSWALDO TESCH – CHÁCARA FLORA – PETRÓPOLIS/RJ;10;255521.05;OBRA DE ENGENHARIA;340694.74
PETROPOLIS;2026;4;29835/2025;MONTBLANC ENGENHARIA E CONSTRUCOES LTDA;VENCEDOR;COMUM;2026-04-22;CONCORRÊNCIA ELETRÔNICA (LEI 14.133/2021);CONTRATAÇÃO DE EMPRESA PARA A EXECUÇÃO DE OBRA DE SISTEMA DE DRENAGEM DE ÁGUAS PLUVIAIS NA RUA JOÃO BORGES, BAIRRO VILA MILITAR – PETRÓPOLIS/RJ.;9;142046.22;OBRA DE ENGENHARIA;189394.96
CANTAGALO;2026;5;2985/2026;NOVA SECOR SERVICOS, INDUSTRIA E COMERCIO LTDA;VENCEDOR;COMUM;2026-05-21;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA, PARA PRESTAÇÃO DE SERVIÇO DE PALCO 5X6M PARA REALIZAÇÃO DOS EVENTOS DO CALENDÁRIO ANUAL DAS SECRETARIAS DE CULTURA E TURISMO, SECRETAR;6;65568.0;EVENTOS, BUFFETS, CERIMONIAIS, SHOWS, FEIRAS, MOSTRAS, ETC. (SERV. DE);116675.52
CASIMIRO DE ABREU;2026;1;2998/2025;JAK - OBRAS CIVIS LTDA;VENCEDOR;COMUM;2026-03-10;PREGÃO ELETRÔNICO;O OBJETO DA PRESENTE LICITAÇÃO É A PRESTAÇÃO DO SERVIÇO PARA ELABORAÇÃO DE PROJETO DE SEGURANÇA CONTRA INCÊNDIO E PÂNICO (PSCIP)CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL ;52;26600.0;OUTROS SERVIÇOS;106073.75
CASIMIRO DE ABREU;2026;4;3.889/2025;PONTOTECH COMERCIO E DESENVOLVIMENTO DE SOFTWARE LTDA;VENCEDOR;COMUM;2026-05-21;PREGÃO ELETRÔNICO;PRESTAÇÃO DO SERVIÇO DE GERENCIAMENTO ELETRÔNICO DE FREQUÊNCIA, INCLUINDO FORNECIMENTO, IMPLEMENTAÇÃO, SUPORTE TÉCNICO E MANUTENÇÃO DE SISTEMA INFORMATIZADO INTEGRADO,DESTINADO AO CONTROLE DA JORNADA ;9;156300.0;OUTROS SERVIÇOS;203049.87
RESENDE;2026;6;3/2026;POWERTECH BRASIL LTDA;VENCEDOR;COMUM;2026-06-22;PREGÃO ELETRÔNICO;RSD-020110/000586/2026-AQUISIÇÃO DE ELETROELETRÔNICOS PARA PREMIAÇÃO DE ENCERRAMENTO DO EVENTO DOCÊNCIA, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL DE EDUCAÇÃO.;1;25440.0;OUTRAS COMPRAS;36492.0
SAO GONCALO;2026;1;30.187/2025;CONSTRUTORA METROPOLITANA S A;VENCEDOR;COMUM;2026-02-24;CONCORRÊNCIA ELETRÔNICA (LEI 14.133/2021);EXECUÇÃO DE OBRAS DE URBANIZAÇÃO E QUALIFICAÇÃO NA COMUNIDADE DE IPUCA-JARDIM CATARINA, SÃO GONÇALO-RJ, INCLUINDO PAVIMENTAÇÃO, DRENAGEM E SINALIZAÇÃO VIÁRIA, CONTRATO DE REPASSE NO. 967589/2024, OPER;1;79583409.79;SERVIÇO DE ENGENHARIA;87444687.1
BOM JESUS DO ITABAPOANA;2026;4;30208/276/2026 SEI FMS;AW NORTE DROGARIA LTDA;VENCEDOR;COMUM;2026-05-29;PREGÃO ELETRÔNICO;REGISTRO DE PREÇO VISANDO FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS ÉTICOS E REFERÊNCIA, A PEDIDO DO FUNDO MUNICIPAL DE SAÚDE DO MUNICÍPIO DE BOM JESUS DO ITABAPOANA/RJ.;29;3344942.54;MEDICAMENTOS (AQUISIÇÃO DE);4691234.32
BOM JESUS DO ITABAPOANA;2026;4;30208/276/2026 SEI FMS;DROGARIA DE BOM JESUS FERREIRA E ZANON LTDA;VENCEDOR;COMUM;2026-05-29;PREGÃO ELETRÔNICO;REGISTRO DE PREÇO VISANDO FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS ÉTICOS E REFERÊNCIA, A PEDIDO DO FUNDO MUNICIPAL DE SAÚDE DO MUNICÍPIO DE BOM JESUS DO ITABAPOANA/RJ.;29;3344942.54;MEDICAMENTOS (AQUISIÇÃO DE);4691234.32
BOM JESUS DO ITABAPOANA;2026;4;30208/276/2026 SEI FMS;ONCOEXPRESS COMERCIO DE PRODUTOS FARMACEUTICOS LTD;VENCEDOR;COMUM;2026-05-29;PREGÃO ELETRÔNICO;REGISTRO DE PREÇO VISANDO FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS ÉTICOS E REFERÊNCIA, A PEDIDO DO FUNDO MUNICIPAL DE SAÚDE DO MUNICÍPIO DE BOM JESUS DO ITABAPOANA/RJ.;29;3344942.54;MEDICAMENTOS (AQUISIÇÃO DE);4691234.32
BOM JESUS DO ITABAPOANA;2026;4;30208/276/2026 SEI FMS;FARMAUSA LIFE SCIENCE LTDA;VENCEDOR;COMUM;2026-05-29;PREGÃO ELETRÔNICO;REGISTRO DE PREÇO VISANDO FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS ÉTICOS E REFERÊNCIA, A PEDIDO DO FUNDO MUNICIPAL DE SAÚDE DO MUNICÍPIO DE BOM JESUS DO ITABAPOANA/RJ.;29;3344942.54;MEDICAMENTOS (AQUISIÇÃO DE);4691234.32
BOM JESUS DO ITABAPOANA;2026;4;30208/276/2026 SEI FMS;EREFARMA PRODUTOS PARA SAUDE LTDA;VENCEDOR;COMUM;2026-05-29;PREGÃO ELETRÔNICO;REGISTRO DE PREÇO VISANDO FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS ÉTICOS E REFERÊNCIA, A PEDIDO DO FUNDO MUNICIPAL DE SAÚDE DO MUNICÍPIO DE BOM JESUS DO ITABAPOANA/RJ.;29;3344942.54;MEDICAMENTOS (AQUISIÇÃO DE);4691234.32
BOM JESUS DO ITABAPOANA;2026;4;30208/276/2026 SEI FMS;FARMACIA PRECO JUSTO BJN LTDA;VENCEDOR;COMUM;2026-05-29;PREGÃO ELETRÔNICO;REGISTRO DE PREÇO VISANDO FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS ÉTICOS E REFERÊNCIA, A PEDIDO DO FUNDO MUNICIPAL DE SAÚDE DO MUNICÍPIO DE BOM JESUS DO ITABAPOANA/RJ.;29;3344942.54;MEDICAMENTOS (AQUISIÇÃO DE);4691234.32
BOM JESUS DO ITABAPOANA;2026;4;30208/276/2026 SEI FMS;PHOENIX DISTRIBUIDORA E IMPORTADORA DE PRODUTOS FARMACEUTICOS E CORRELATOS LTDA;VENCEDOR;COMUM;2026-05-29;PREGÃO ELETRÔNICO;REGISTRO DE PREÇO VISANDO FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS ÉTICOS E REFERÊNCIA, A PEDIDO DO FUNDO MUNICIPAL DE SAÚDE DO MUNICÍPIO DE BOM JESUS DO ITABAPOANA/RJ.;29;3344942.54;MEDICAMENTOS (AQUISIÇÃO DE);4691234.32
BOM JESUS DO ITABAPOANA;2026;4;30208/276/2026 SEI FMS;J R G DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES L;VENCEDOR;COMUM;2026-05-29;PREGÃO ELETRÔNICO;REGISTRO DE PREÇO VISANDO FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS ÉTICOS E REFERÊNCIA, A PEDIDO DO FUNDO MUNICIPAL DE SAÚDE DO MUNICÍPIO DE BOM JESUS DO ITABAPOANA/RJ.;29;3344942.54;MEDICAMENTOS (AQUISIÇÃO DE);4691234.32
BOM JESUS DO ITABAPOANA;2026;4;30208/276/2026 SEI FMS;ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA;VENCEDOR;COMUM;2026-05-29;PREGÃO ELETRÔNICO;REGISTRO DE PREÇO VISANDO FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS ÉTICOS E REFERÊNCIA, A PEDIDO DO FUNDO MUNICIPAL DE SAÚDE DO MUNICÍPIO DE BOM JESUS DO ITABAPOANA/RJ.;29;3344942.54;MEDICAMENTOS (AQUISIÇÃO DE);4691234.32
BOM JESUS DO ITABAPOANA;2026;4;30208/276/2026 SEI FMS;VERITAS FARMA DISTRIBUIDORA LTDA;VENCEDOR;COMUM;2026-05-29;PREGÃO ELETRÔNICO;REGISTRO DE PREÇO VISANDO FUTURA E EVENTUAL AQUISIÇÃO DE MEDICAMENTOS ÉTICOS E REFERÊNCIA, A PEDIDO DO FUNDO MUNICIPAL DE SAÚDE DO MUNICÍPIO DE BOM JESUS DO ITABAPOANA/RJ.;29;3344942.54;MEDICAMENTOS (AQUISIÇÃO DE);4691234.32
SAO FRANCISCO DE ITABAPOANA;2026;3;3022-4139-6060/2025;AGNES COMERCIAL LTDA;VENCEDOR;COMUM;2026-03-19;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAL DE ESCRITORIO;8;4181.56;OUTRAS COMPRAS;76108.56
SAO FRANCISCO DE ITABAPOANA;2026;3;3022-4139-6060/2025;DISTRIBUIDORA SAO FRANCISCANA LTDA;VENCEDOR;COMUM;2026-03-19;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAL DE ESCRITORIO;8;4181.56;OUTRAS COMPRAS;76108.56
SAO FRANCISCO DE ITABAPOANA;2026;3;3022-4139-6060/2025;CROMUS INDUSTRIA E COMERCIO LTDA;VENCEDOR;COMUM;2026-03-19;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAL DE ESCRITORIO;8;4181.56;OUTRAS COMPRAS;76108.56
SAO FRANCISCO DE ITABAPOANA;2026;3;3022-4139-6060/2025;MSH COMÉRCIO, SERVIÇOS E EMPREENDIENTOS LTDA;VENCEDOR;COMUM;2026-03-19;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAL DE ESCRITORIO;8;4181.56;OUTRAS COMPRAS;76108.56
SAO FRANCISCO DE ITABAPOANA;2026;3;3022-4139-6060/2025;EMPÃRIO DAS LICITAÃÃES COMÃRCIO LTDA;VENCEDOR;COMUM;2026-03-19;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAL DE ESCRITORIO;8;4181.56;OUTRAS COMPRAS;76108.56
SAO FRANCISCO DE ITABAPOANA;2026;3;3022-4139-6060/2025;RPA PROJETOS E SOLUÇÕES LTDA;VENCEDOR;COMUM;2026-03-19;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAL DE ESCRITORIO;8;4181.56;OUTRAS COMPRAS;76108.56
SAO FRANCISCO DE ITABAPOANA;2026;3;3022-4139-6060/2025;UNICA COMERCIAL E DISTRIBUIDORA LTDA;VENCEDOR;COMUM;2026-03-19;PREGÃO ELETRÔNICO;AQUISIÇÃO DE MATERIAL DE ESCRITORIO;8;4181.56;OUTRAS COMPRAS;76108.56
PETROPOLIS;2026;2;30241/2025;ENGE PRAT ENGENHARIA E SERVICOS LTDA.;VENCEDOR;COMUM;2026-02-25;PREGÃO ELETRÔNICO;CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DA UNIDADE DE ATENÇÃO ESPECIALIZADA À SAÚDE (POLICLÍNICA) – TERMO DE COMPROMISSO NO 966289/2024 – MINISTÉRIO DA SAÚDE.;15;14992411.12;OUTROS SERVIÇOS;18509149.53
ARARUAMA;2026;5;303/2026;JORGENETE PEREIRA HULPAN;VENCEDOR;COMUM;2026-06-02;CREDENCIAMENTO (LEI 14.133/2021);SOLICITAMOS AUTORIZACAO PARA A AQUISICAO POR CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR VISANDO ATENDER AS UNIDADES ESCOLARES DA REDE MUNICIPAL DE ENSINO. DE ACORDO;3;2355797.36;OUTRAS COMPRAS;2355797.36
ARARUAMA;2026;5;303/2026;COOPAFO - COOPERATIVA DE PESCADORES E AGRICULTORES;VENCEDOR;COMUM;2026-06-02;CREDENCIAMENTO (LEI 14.133/2021);SOLICITAMOS AUTORIZACAO PARA A AQUISICAO POR CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR VISANDO ATENDER AS UNIDADES ESCOLARES DA REDE MUNICIPAL DE ENSINO. DE ACORDO;3;2355797.36;OUTRAS COMPRAS;2355797.36
ARARUAMA;2026;5;303/2026;JOSE ANTONIO DE FIGUEIREDO PINTO;VENCEDOR;COMUM;2026-06-02;CREDENCIAMENTO (LEI 14.133/2021);SOLICITAMOS AUTORIZACAO PARA A AQUISICAO POR CHAMADA PUBLICA PARA AQUISICAO DE GENEROS ALIMENTICIOS DA AGRICULTURA FAMILIAR VISANDO ATENDER AS UNIDADES ESCOLARES DA REDE MUNICIPAL DE ENSINO. DE ACORDO;3;2355797.36;OUTRAS COMPRAS;2355797.36
BOM JESUS DO ITABAPOANA;2026;3;30308/1157/2025 SEI P.E 009-26;KAKA EMPREENDIMENTOS LTDA;VENCEDOR;COMUM;2026-05-26;PREGÃO ELETRÔNICO;REGISTRO DE PREÇO PARA FUTURA E EVENTUAL AQUISIÇÃO DE SERVIÇOS DE INSTALAÇÃO DE DIVISÓRIA, DRYWALL E FORRO PVC COM FORNECIMENTO DE MATERIAL, PARA ATENDER A SECRETARIA MUNICIPAL DE SAÚDE DE BOM JESUS D;25;93154.0;OUTROS SERVIÇOS;163987.0
CASIMIRO DE ABREU;2026;3;3033/2025;Cooperativa das Trabalhadoras Rurais da Região Serrana;VENCEDOR;COMUM;2026-03-11;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE TERMO DE REFERÊNCIA E EM CONSONÂNCIA AO DISPOSTO NO EDITAL, PARA ATENDER ÀS ;3;851430.75;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);927784.75
CASIMIRO DE ABREU;2026;3;3033/2025;ASSOCIACAO DOS AGRICULTORES FAMILIARES DE CASIMIRO;VENCEDOR;COMUM;2026-03-11;CHAMAMENTO PÚBLICO;AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE TERMO DE REFERÊNCIA E EM CONSONÂNCIA AO DISPOSTO NO EDITAL, PARA ATENDER ÀS ;3;851430.75;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);927784.75
BARRA MANSA;2026;5;3039/2025;EPG COMERCIAL LTDA;VENCEDOR;COMUM;2026-05-15;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MEDICAMENTOS;14;510914.78;MEDICAMENTOS (AQUISIÇÃO DE);925966.13
BARRA MANSA;2026;5;3039/2025;NOVASUL COMERCIO DE PRODUTOS HOSPITALARES LTDA;VENCEDOR;COMUM;2026-05-15;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MEDICAMENTOS;14;510914.78;MEDICAMENTOS (AQUISIÇÃO DE);925966.13
BARRA MANSA;2026;5;3039/2025;PHARMAHOSP COMERCIO DE MEDICAMENTOS E MATERIAIS HO;VENCEDOR;COMUM;2026-05-15;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MEDICAMENTOS;14;510914.78;MEDICAMENTOS (AQUISIÇÃO DE);925966.13
BARRA MANSA;2026;5;3039/2025;R O GATTAS MEDICAMENTOS LTDA;VENCEDOR;COMUM;2026-05-15;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MEDICAMENTOS;14;510914.78;MEDICAMENTOS (AQUISIÇÃO DE);925966.13
BARRA MANSA;2026;5;3039/2025;PHOENIX DISTRIBUIDORA E IMPORTADORA DE PRODUTOS FARMACÊUTICOS E CORRELATOS LTDA;VENCEDOR;COMUM;2026-05-15;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MEDICAMENTOS;14;510914.78;MEDICAMENTOS (AQUISIÇÃO DE);925966.13
BARRA MANSA;2026;5;3039/2025;PROLICITA DISTRIBUIDORA DE MEDICAMENTOS LTDA;VENCEDOR;COMUM;2026-05-15;PREGÃO ELETRÔNICO;REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE MEDICAMENTOS;14;510914.78;MEDICAMENTOS (AQUISIÇÃO DE);925966.13
